"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?(YES/NO)"	"orphaned?(YES/NO)"
"Visual Plants (144.41.33.158) - Plants from the Kakamega Forest, Kenya; Helmut Dalitz"	"85ca1a94-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"45"	"0"	"6030c314-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"5353b120-c0bc-11db-b2dd-b8a03c50a862"	"Institute of Botany, University of Hohenheim"	"Germany"	"Germany"	"2007-05-07"					"FALSE"	"YES"
"Impetus - Herbarium Hamburgense"	"85c8e444-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"17980"	"0"	"604dbcd0-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"f739aef0-8a5b-11d9-bc8d-b8a03c50a862"	"Herbarium Hamburgense"	"Germany"	"Germany"	"2007-05-03"					"FALSE"	"YES"
"HBGSpermatophyta - Herbarium Hamburgense"	"85c79c92-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"19903"	"0"	"604d5bc8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"f739aef0-8a5b-11d9-bc8d-b8a03c50a862"	"Herbarium Hamburgense"	"Germany"	"Germany"	"2007-05-03"					"FALSE"	"YES"
"HBGBryophyta - Herbarium Hamburgense"	"85c667c8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1995"	"0"	"604cff48-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"f739aef0-8a5b-11d9-bc8d-b8a03c50a862"	"Herbarium Hamburgense"	"Germany"	"Germany"	"2007-05-03"					"FALSE"	"YES"
"AWI-Herbarium Marine Macroalgae"	"85ad6c96-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"9208"	"0"	"60507402-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"497688a0-59d6-11db-893e-b8a03c50a862"	"Biological Institute Helgoland (BAH) in the Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research"	"Germany"	"Germany"	"2007-03-30"	"BIOCASE"	"http://apps3.awi.de/biocase/pywrapper.cgi?dsa=MakroalgenHelgoland"	"2016-05-18"	"NORMAL"	"TRUE"	"YES"
"Leiner-Herbar Konstanz"	"81332e30-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"15663"	"0"	"604e1298-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"bfb257e0-b415-11da-967e-b8a03c50a862"	"Bodensee-Naturmuseum Konstanz"	"Germany"	"Germany"	"2007-03-28"	"BIOCASE"	"http://www.konstanz.de/biocase/pywrapper.cgi?dsa=leiner"	"2016-01-20"	"NORMAL"	"TRUE"	"YES"
"Water Colours of Fungi by Fritz Wohlfarth at the Botanische Staatssammlung München"	"85930e96-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1906"	"0"	"6038e54e-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"0674aea0-a7e1-11d8-9534-b8a03c50a862"	"Staatliche Naturwissenschaftliche Sammlungen Bayerns"	"Germany"	"Germany"	"2007-03-25"	"BIOCASE"	"http://biocase.snsb.info/wrapper/pywrapper.cgi?dsa=BSMwohlfcoll"	"2016-05-02"	"NORMAL"	"TRUE"	"YES"
"The Myxomycetes Collections at the Botanische Staatssammlung München - Collection of Martin Schnittler"	"8590c99c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"5235"	"0"	"6038e54e-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"0674aea0-a7e1-11d8-9534-b8a03c50a862"	"Staatliche Naturwissenschaftliche Sammlungen Bayerns"	"Germany"	"Germany"	"2007-03-25"	"BIOCASE"	"http://biocase.snsb.info/wrapper/pywrapper.cgi?dsa=BSMschnittler"	"2016-05-02"	"NORMAL"	"TRUE"	"YES"
"The Erysiphales Collection at the University Halle-Wittenberg"	"858e7462-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2940"	"0"	"6038e54e-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"0674aea0-a7e1-11d8-9534-b8a03c50a862"	"Staatliche Naturwissenschaftliche Sammlungen Bayerns"	"Germany"	"Germany"	"2007-03-24"	"BIOCASE"	"http://biocase.snsb.info/wrapper/pywrapper.cgi?dsa=HALcoll"	"2016-05-02"	"NORMAL"	"TRUE"	"YES"
"Phytopathogenic Fungi Observed by Hans and Hanna Doppelbaur"	"858af49a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"21348"	"0"	"6038e54e-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"0674aea0-a7e1-11d8-9534-b8a03c50a862"	"Staatliche Naturwissenschaftliche Sammlungen Bayerns"	"Germany"	"Germany"	"2007-03-24"	"BIOCASE"	"http://biocase.snsb.info/wrapper/pywrapper.cgi?dsa=DiversityIndexing_GBIFdoppelbaur"	"2016-05-02"	"NORMAL"	"TRUE"	"YES"
"Pollichia Pilzherbar"	"857e1bda-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2867"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-14"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=PollichiaPilze"	"2016-01-20"	"NORMAL"	"TRUE"	"YES"
"AlgaTerraMovies"	"856734ce-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"23"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=AlgaterraVideos"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"Algaterra Types"	"85685a84-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"7881"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=AlgaterraTypen"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"Bridel Herbar"	"856aa56e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1008"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=Bridel"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"Desmidiaceae Engels"	"856bc8c2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"10607"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=AlgenEngels"	"2016-01-20"	"NORMAL"	"TRUE"	"YES"
"Desmidiaceae Mollenhauer"	"856cdf96-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"603"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=AlgenMollenhauer"	"2016-01-20"	"NORMAL"	"TRUE"	"YES"
"Flora exsiccata Bavarica"	"856f13d8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2178"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=FloraExsiccataBavarica"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"GEO Biodiversity Day"	"85703434-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1359"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=GeoBiodiversityDay"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"Herbarium Berolinense"	"85714c48-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"201650"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=Herbar"	"2015-11-25"	"NORMAL"	"TRUE"	"YES"
"Lichen Herbarium Berlin"	"85739778-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"125515"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=lichen"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"Bundesamt fuer Naturschutz / Netzwerk Phytodiversitaet Deutschland"	"8574c6a2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"60489688-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"43cab2b0-0653-11d9-acb2-b8a03c50a862"	"Bundesamt für Naturschutz / Netzwerk Phytodiversität Deutschland"	"Germany"	"Germany"	"2007-03-09"					"FALSE"	"YES"
"Staatliches Museum für Naturkunde Stuttgart, Herbarium"	"85771146-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"27272"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=SMNStuttgartHerbar"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"Desmidiaceae Rostock"	"857846ba-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"6"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2007-03-09"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=Desmidiaceae"	"2016-01-20"	"NORMAL"	"TRUE"	"YES"
